Model,Brand,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
Mercedes-Benz GLC Class (AMG Line),Benz,2024-12-04,"€27,730.00",2018,"67,577",SUV,Automatic,Diesel,Red Mercedes-Benz Glc Class2.1 GLC250d AMG Line (Premium) G-Tronic+ 4MATIC Euro 6 (s/s) 5dr,Tipperary
Mercedes-Benz E Class (SE),Benz,04/12/2024,"€9,435.00",2012,"37,281 miles",Saloon,Automatic,Petrol,Red Mercedes-Benz E Class1.8 E200 BlueEfficiency SE G-Tronic+ Euro 5 (s/s) 4dr4 previous owners,Limerick
Mercedes-Benz E Class (BlueEfficiency),Benz,05/12/2024,"€7,425.00",2011,112545,Saloon,Automatic,Diesel,Navy Mercedes-Benz E Class2.1 E250 CDI BlueEfficiency Sport Edition 125 G-Tronic+ Euro 5 (s/s) 4dr3 previous owners,Cavan
Mercedes-Benz C Class (SE Executive Edition),Benz,06/12/2024,"€17,272.00",2017,"60,352",Saloon,Manual,Diesel,Blue Mercedes-Benz C Class1.6 C200d SE Executive Edition Euro 6 (s/s) 4dr2 previous owners,Meath
Mercedes-Benz CLA Class (CLA220d),Benz,08/12/2024,"€38,134.00",2021,6353,Estate,Automatic,Diesel,Blue Mercedes-Benz CLACla 220D Amg Line Premium Plus 5Dr Tip Auto 2.01 previous owner,Galway
Mercedes-Benz E Class (E220 CDI),Benz,2024-12-09,"€11,964.00",2014,76623,Coupe,Automatic,Diesel,Black Mercedes-Benz E Class2.1 E220 CDI AMG Sport G-Tronic+ Euro 5 (s/s) 2dr3 previous owners,Sligo
Mercedes-Benz A Class (A220d),Benz,09/12/2024,"€30,851.00",2021,"10,526",Hatchback,Automatic,Diesel,Silver Mercedes-Benz A ClassA220d AMG Line Executive 5dr Auto 2.0,Laois
Mercedes-Benz A Class (SE),Benz,11/12/2024,"€21,037.00",2019,"12,536",Hatchback,Automatic,Diesel,Mercedes-Benz A ClassA180D Se 5Dr Auto 1.51 previous owner,Kildare
Mercedes-Benz A Class (A200d),Benz,11/12/2024,"€15,278.00",2016,"51,092",Hatchback,Manual,Diesel,Blue Mercedes-Benz A-Class2.1 A 200 D AMG LINE EXECUTIVE 5d 134 BHP NATIONWIDE DELIVERY,Clare
Mercedes-Benz A Class (A220d),Benz,11/12/2024,"€21,175.00",2017,"13,904",Hatchback,Automatic,Diesel,Navy Mercedes-Benz A Class2.1 A220d AMG Line (Premium Plus) 7G-DCT Euro 6 (s/s) 5dr3 previous owners,Kildare
Mercedes-Benz A Class (A180),Benz,12/12/2024,"€25,121.00",2019,"19,667 miles",Hatchback,Manual,Petrol,Red Mercedes-Benz A ClassA180 AMG Line Premium 5dr 1.3,Waterford
Mercedes-Benz M Class (BlueTEC),Benz,12/12/2024,"€14,610.00",2013,115055,SUV,Automatic,Diesel,Grey Mercedes-Benz M ClassML250 CDi BlueTEC AMG Sport 5dr Auto 2.1,Limerick
Mercedes-Benz C Class (Sport),Benz,2024-12-13,"€15,862.00",2015,69135,Estate,Automatic,Diesel,Blue Mercedes-Benz C-Class2.1 C220 D SPORT PREMIUM 5d 170 BHP,Dublin
Mercedes-Benz SLK (AMG Sport),Benz,15/12/2024,"€15,302.00",2016,"27,625",Convertible,Manual,Petrol,Black Mercedes-Benz SLKSLK 200 AMG Sport 2dr 1.8,Dublin
Mercedes-Benz GLE Class (GLE350d V6),Benz,15/12/2024,"€35,414.00",2016,"47,258",Coupe,Automatic,Diesel,Blue Mercedes-Benz Gle Class3.0 GLE350d V6 AMG Line G-Tronic 4MATIC Euro 6 (s/s) 5dr2 previous owners,Dublin
Mercedes-Benz E Class (Avantgarde),Benz,15/12/2024,"€7,440.00",2011,"98,673",Saloon,Automatic,Diesel,Red Mercedes-Benz E Class2.1 E200 CDI BlueEfficiency Avantgarde Saloon 4dr Diesel G-Tronic+ Euro 5 (s/s) (136 ps)3 previous owners,Dublin
Mercedes-Benz A Class (AMG Line),Benz,16/12/2024,"€ 20,113",2019,"46,543 miles",Hatchback,Automatic,Petrol,Mercedes-Benz A Class1.3 A180 AMG Line 7G-DCT Euro 6 (s/s) 5dr1 previous owner,Dublin
Mercedes-Benz E Class (E220d),Benz,16/12/2024,"€ 28,845",2018,"33,009 miles",Saloon,Automatic,Diesel,"Mercedes-Benz E-Class2.0 E 220 D AMG LINE PREMIUM PLUS 4d 192 BHP PREMIUM PLUS, PAN ROOF, BURMESTER",Dublin
Mercedes-Benz E Class (E350 CDI V6),Benz,17/12/2024,"€ 7,122",2011,"95,612",Saloon,Automatic,Diesel,Red Mercedes-Benz E Class3.0 E350 CDI V6 BlueEfficiency Sport Edition 125 Saloon 4dr Diesel G-Tronic+ Euro 5 (265 ps)2 previous owners,Dublin
Mercedes-Benz A Class (A200),Benz,18/12/2024,"€32,000.00",2022,"4,521",Saloon,Automatic,Petrol,Red Mercedes-Benz A ClassA200 Amg Line Executive Edition 4Dr Auto 1.31 previous owner,Cork
Mercedes-Benz A Class (A160),Benz,18/12/2024,"€14,742.00",2017,"35,362",Hatchback,Manual,Petrol,"Blue Mercedes-Benz A ClassA160 Sport 5dr [8"" colour display screen,17"" Alloys,Daytime running lights] 1.6",Dublin
Mercedes-Benz A Class (Sport),Benz,18/12/2024,"€9,771.00",2014,"86,478",Hatchback,Auto,Diesel,Blue Mercedes-Benz A Class2.1 A200 CDI Sport 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Clare
Mercedes-Benz GLE Class (GLE43 V6),Benz,2024-12-18,"€36,815.00",2018,"56,117",SUV,Automatic,Petrol,Black Mercedes-Benz GLEGLE 43 4Matic Premium 5dr 9G-Tronic 3.0,Dublin
Mercedes-Benz GLA Class (GLA180),Benz,18/12/2024,"€24,248.00",2019,"9,501 miles",SUV,Automatic,Petrol,Black Mercedes-Benz Gla Class1.6 GLA180 Urban Edition 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Limerick
Mercedes-Benz G Class (G63 V8 BiTurbo),Benz,18/12/2024,"€215,403.00",2022,283,SUV,Automatic,Petrol,Navy Mercedes-Benz G Class4.0 G63 V8 BiTurbo AMG SpdS+9GT 4WD Euro 6 (s/s) 5dr1 previous owner,Cork
Mercedes-Benz E Class (MHEV EQ Boost),Benz,2024-12-18,"€37,305.00",2019,"68,399",Estate,Automatic,Petrol,Black Mercedes-Benz E-Class3.0 AMG E 53 4MATIC PREMIUM PLUS 5d 430 BHP2 previous owners,Cavan
Mercedes-Benz E Class (E400d),Benz,18/12/2024,"€38,975.00",2019,"20,693",Saloon,Automatic,Diesel,Black Mercedes-Benz E-Class2.9 E 400 D 4MATIC AMG LINE PREMIUM PLUS 4d 336 BHP WIRELESS CHARGING + R/VIEW CAMERA,Cavan
Mercedes-Benz C Class (Sport),Benz,19/12/2024,"€6,289.00",2009,"82,557",Saloon,Automatic,Diesel,Black Mercedes-Benz C Class3.0 C320 CDI Sport 7G-Tronic 4dr1 previous owner,Wicklow
Mercedes-Benz A Class (A200d),Benz,19/12/2024,"€28,856.00",2020,"21,510",Hatchback,Automatic,Diesel,Mercedes-Benz A-ClassA200d AMG Line Premium Plus 5dr Auto Diesel Hatchback 2.0,Louth
